customer_id,plan_price,daily_limit_gb,total_monthly_gb,used_data_gb,unused_data_gb,exhaustion_days,booster_count,booster_spend,total_monthly_spend,recharge_delay_days,actual_scenario,churn_risk_score,churn_risk_label
CUST_1270,389,2.0,60.0,37.7,22.3,0,0,0,389,1,1,0.66,High
CUST_1271,389,2.0,60.0,47.1,12.9,1,0,0,389,1,0,0.04,Low
CUST_1272,389,2.0,60.0,51.6,8.4,1,0,0,389,1,0,0.06,Low
CUST_1273,389,2.0,60.0,52.3,7.7,2,0,0,389,0,0,0.04,Low
CUST_1274,389,2.0,60.0,71.8,0.0,10,4,76,465,0,3,0.89,High
CUST_1275,389,2.0,60.0,32.4,27.6,0,0,0,389,1,1,0.66,High
CUST_1276,389,2.0,60.0,69.3,0.0,12,5,95,484,0,3,0.81,High
CUST_1277,389,2.0,60.0,60.0,0.0,14,0,0,389,3,2,0.85,High
CUST_1278,389,2.0,60.0,76.3,0.0,28,9,171,560,0,4,0.94,High
CUST_1279,389,2.0,60.0,53.3,6.7,0,0,0,389,0,0,0.05,Low
CUST_1280,389,2.0,60.0,46.4,13.6,1,0,0,389,0,0,0.04,Low
CUST_1281,389,2.0,60.0,70.9,0.0,13,6,114,503,0,3,0.84,High
CUST_1282,389,2.0,60.0,67.1,0.0,14,4,76,465,0,3,0.83,High
CUST_1283,389,2.0,60.0,45.9,14.1,1,0,0,389,0,0,0.07,Low
CUST_1284,389,2.0,60.0,52.9,7.1,2,0,0,389,0,0,0.05,Low
CUST_1285,389,2.0,60.0,46.7,13.3,1,0,0,389,1,0,0.04,Low
CUST_1286,389,2.0,60.0,83.7,0.0,24,8,152,541,0,4,0.89,High
CUST_1287,389,2.0,60.0,66.3,0.0,12,5,95,484,0,3,0.83,High
CUST_1288,389,2.0,60.0,47.5,12.5,1,0,0,389,1,0,0.07,Low
CUST_1289,389,2.0,60.0,52.3,7.7,0,0,0,389,1,0,0.04,Low
CUST_1290,389,2.0,60.0,67.7,0.0,12,4,76,465,0,3,0.84,High
CUST_1291,389,2.0,60.0,70.6,0.0,11,4,76,465,0,3,0.83,High
CUST_1292,389,2.0,60.0,80.8,0.0,22,7,133,522,0,4,0.88,High
CUST_1293,389,2.0,60.0,71.0,0.0,13,6,114,503,0,3,0.85,High
CUST_1294,389,2.0,60.0,45.5,14.5,2,0,0,389,1,0,0.04,Low
CUST_1295,389,2.0,60.0,51.7,8.3,0,0,0,389,1,0,0.05,Low
CUST_1296,389,2.0,60.0,49.6,10.4,0,0,0,389,0,0,0.05,Low
CUST_1297,389,2.0,60.0,68.2,0.0,11,6,114,503,0,3,0.88,High
CUST_1298,389,2.0,60.0,53.3,6.7,1,0,0,389,1,0,0.05,Low
CUST_1299,389,2.0,60.0,39.8,20.2,0,0,0,389,0,1,0.69,High
CUST_1300,389,2.0,60.0,65.8,0.0,14,6,114,503,0,3,0.85,High
CUST_1301,389,2.0,60.0,46.0,14.0,0,0,0,389,1,0,0.04,Low
CUST_1302,389,2.0,60.0,80.2,0.0,23,12,228,617,0,4,0.86,High
CUST_1303,389,2.0,60.0,60.0,0.0,16,0,0,389,3,2,0.86,High
CUST_1304,389,2.0,60.0,88.0,0.0,23,10,190,579,0,4,0.76,High
CUST_1305,389,2.0,60.0,50.2,9.8,1,0,0,389,0,0,0.05,Low
CUST_1306,389,2.0,60.0,47.0,13.0,2,0,0,389,1,0,0.04,Low
CUST_1307,389,2.0,60.0,49.2,10.8,0,0,0,389,1,0,0.04,Low
CUST_1308,389,2.0,60.0,24.1,35.9,0,0,0,389,1,1,0.56,Medium
CUST_1309,389,2.0,60.0,53.5,6.5,2,0,0,389,1,0,0.05,Low
CUST_1310,389,2.0,60.0,45.2,14.8,1,0,0,389,0,0,0.08,Low
CUST_1311,389,2.0,60.0,60.0,0.0,16,0,0,389,4,2,0.87,High
CUST_1312,389,2.0,60.0,60.0,0.0,18,0,0,389,5,2,0.89,High
CUST_1313,389,2.0,60.0,66.1,0.0,12,3,57,446,0,3,0.85,High
CUST_1314,389,2.0,60.0,66.9,0.0,13,4,76,465,0,3,0.83,High
CUST_1315,389,2.0,60.0,36.7,23.3,0,0,0,389,2,1,0.57,Medium
CUST_1316,389,2.0,60.0,52.6,7.4,0,0,0,389,1,0,0.04,Low
CUST_1317,389,2.0,60.0,60.0,0.0,16,0,0,389,4,2,0.87,High
CUST_1318,389,2.0,60.0,23.7,36.3,0,0,0,389,2,1,0.62,Medium
CUST_1319,389,2.0,60.0,54.5,5.5,1,0,0,389,0,0,0.07,Low
CUST_1320,389,2.0,60.0,70.7,0.0,9,3,57,446,0,3,0.87,High
CUST_1321,389,2.0,60.0,48.0,12.0,0,0,0,389,1,0,0.04,Low
CUST_1322,389,2.0,60.0,35.9,24.1,0,0,0,389,2,1,0.57,Medium
CUST_1323,389,2.0,60.0,86.3,0.0,23,11,209,598,0,4,0.83,High
CUST_1324,389,2.0,60.0,54.4,5.6,0,0,0,389,0,0,0.07,Low
CUST_1325,389,2.0,60.0,60.0,0.0,16,0,0,389,5,2,0.89,High
CUST_1326,389,2.0,60.0,47.4,12.6,2,0,0,389,0,0,0.04,Low
CUST_1327,389,2.0,60.0,47.0,13.0,1,0,0,389,1,0,0.04,Low
CUST_1328,389,2.0,60.0,48.4,11.6,2,0,0,389,1,0,0.04,Low
CUST_1329,389,2.0,60.0,60.0,0.0,20,0,0,389,2,2,0.85,High
CUST_1330,389,2.0,60.0,68.8,0.0,8,5,95,484,0,3,0.86,High
CUST_1331,389,2.0,60.0,60.0,0.0,20,0,0,389,4,2,0.86,High
CUST_1332,389,2.0,60.0,66.6,0.0,11,6,114,503,0,3,0.88,High
CUST_1333,389,2.0,60.0,24.2,35.8,0,0,0,389,1,1,0.56,Medium
CUST_1334,389,2.0,60.0,88.0,0.0,27,8,152,541,0,4,0.75,High
CUST_1335,389,2.0,60.0,48.4,11.6,2,0,0,389,1,0,0.04,Low
CUST_1336,389,2.0,60.0,50.9,9.1,2,0,0,389,1,0,0.04,Low
CUST_1337,389,2.0,60.0,53.0,7.0,2,0,0,389,0,0,0.04,Low
CUST_1338,389,2.0,60.0,50.1,9.9,2,0,0,389,1,0,0.04,Low
CUST_1339,389,2.0,60.0,50.4,9.6,0,0,0,389,0,0,0.06,Low
CUST_1340,389,2.0,60.0,79.4,0.0,27,10,190,579,0,4,0.8,High
CUST_1341,389,2.0,60.0,60.0,0.0,13,0,0,389,2,2,0.88,High
CUST_1342,389,2.0,60.0,22.8,37.2,0,0,0,389,0,1,0.56,Medium
CUST_1343,389,2.0,60.0,78.1,0.0,28,12,228,617,0,4,0.85,High
CUST_1344,389,2.0,60.0,54.7,5.3,0,0,0,389,0,0,0.1,Low
CUST_1345,389,2.0,60.0,41.4,18.6,0,0,0,389,1,1,0.64,Medium
CUST_1346,389,2.0,60.0,50.1,9.9,2,0,0,389,0,0,0.04,Low
CUST_1347,389,2.0,60.0,45.8,14.2,2,0,0,389,1,0,0.04,Low
CUST_1348,389,2.0,60.0,49.6,10.4,0,0,0,389,0,0,0.05,Low
CUST_1349,389,2.0,60.0,26.4,33.6,0,0,0,389,2,1,0.6,Medium
CUST_1350,389,2.0,60.0,46.0,14.0,0,0,0,389,0,0,0.05,Low
CUST_1351,389,2.0,60.0,65.6,0.0,8,3,57,446,0,3,0.89,High
CUST_1352,389,2.0,60.0,49.1,10.9,1,0,0,389,0,0,0.05,Low
CUST_1353,389,2.0,60.0,65.1,0.0,13,6,114,503,0,3,0.85,High
CUST_1354,389,2.0,60.0,33.4,26.6,0,0,0,389,1,1,0.66,High
CUST_1355,389,2.0,60.0,42.7,17.3,0,0,0,389,2,1,0.67,High
CUST_1356,389,2.0,60.0,60.0,0.0,19,0,0,389,3,2,0.85,High
CUST_1357,389,2.0,60.0,27.0,33.0,0,0,0,389,0,1,0.6,Medium
CUST_1358,389,2.0,60.0,60.0,0.0,17,0,0,389,2,2,0.85,High
CUST_1359,389,2.0,60.0,45.0,15.0,0,0,0,389,2,1,0.49,Medium
CUST_1360,389,2.0,60.0,49.5,10.5,0,0,0,389,0,0,0.05,Low
CUST_1361,389,2.0,60.0,45.7,14.3,0,0,0,389,1,0,0.04,Low
CUST_1362,389,2.0,60.0,89.2,0.0,24,11,209,598,0,4,0.72,High
CUST_1363,389,2.0,60.0,75.1,0.0,23,9,171,560,0,4,0.91,High
CUST_1364,389,2.0,60.0,46.6,13.4,1,0,0,389,0,0,0.04,Low
CUST_1365,389,2.0,60.0,47.6,12.4,2,0,0,389,1,0,0.07,Low
CUST_1366,389,2.0,60.0,72.0,0.0,12,4,76,465,0,3,0.83,High
CUST_1367,389,2.0,60.0,30.1,29.9,0,0,0,389,0,1,0.64,Medium
CUST_1368,389,2.0,60.0,45.6,14.4,0,0,0,389,0,0,0.05,Low
CUST_1369,389,2.0,60.0,48.0,12.0,1,0,0,389,0,0,0.05,Low
CUST_1370,389,2.0,60.0,53.5,6.5,2,0,0,389,0,0,0.05,Low
CUST_1371,389,2.0,60.0,75.4,0.0,22,13,247,636,0,4,0.89,High
CUST_1372,389,2.0,60.0,50.1,9.9,2,0,0,389,0,0,0.04,Low
CUST_1373,389,2.0,60.0,66.3,0.0,12,3,57,446,0,3,0.85,High
CUST_1374,389,2.0,60.0,46.9,13.1,2,0,0,389,1,0,0.04,Low
CUST_1375,389,2.0,60.0,65.6,0.0,11,4,76,465,0,3,0.85,High
CUST_1376,389,2.0,60.0,78.7,0.0,29,12,228,617,0,4,0.83,High
CUST_1377,389,2.0,60.0,60.0,0.0,15,0,0,389,3,2,0.86,High
CUST_1378,389,2.0,60.0,50.8,9.2,0,0,0,389,1,0,0.05,Low
CUST_1379,389,2.0,60.0,60.0,0.0,13,0,0,389,2,2,0.88,High
CUST_1380,389,2.0,60.0,60.0,0.0,18,0,0,389,5,2,0.89,High
CUST_1381,389,2.0,60.0,77.4,0.0,27,12,228,617,0,4,0.84,High
CUST_1382,389,2.0,60.0,47.3,12.7,2,0,0,389,1,0,0.04,Low
CUST_1383,389,2.0,60.0,52.5,7.5,2,0,0,389,1,0,0.04,Low
CUST_1384,389,2.0,60.0,65.0,0.0,11,6,114,503,0,3,0.88,High
CUST_1385,389,2.0,60.0,68.7,0.0,11,4,76,465,0,3,0.83,High
CUST_1386,389,2.0,60.0,20.1,39.9,0,0,0,389,2,1,0.38,Medium
CUST_1387,389,2.0,60.0,51.8,8.2,1,0,0,389,1,0,0.04,Low
CUST_1388,389,2.0,60.0,66.5,0.0,11,5,95,484,0,3,0.84,High
CUST_1389,389,2.0,60.0,68.2,0.0,10,5,95,484,0,3,0.87,High
CUST_1390,389,2.0,60.0,76.1,0.0,25,11,209,598,0,4,0.84,High
CUST_1391,389,2.0,60.0,60.0,0.0,19,0,0,389,3,2,0.85,High
CUST_1392,389,2.0,60.0,47.4,12.6,1,0,0,389,0,0,0.05,Low
CUST_1393,389,2.0,60.0,66.5,0.0,10,3,57,446,0,3,0.87,High
CUST_1394,389,2.0,60.0,89.3,0.0,24,10,190,579,0,4,0.75,High
CUST_1395,389,2.0,60.0,48.2,11.8,2,0,0,389,1,0,0.05,Low
CUST_1396,389,2.0,60.0,71.0,0.0,13,3,57,446,0,3,0.8,High
CUST_1397,389,2.0,60.0,60.0,0.0,19,0,0,389,2,2,0.86,High
CUST_1398,389,2.0,60.0,65.1,0.0,11,4,76,465,0,3,0.85,High
CUST_1399,389,2.0,60.0,60.0,0.0,21,0,0,389,3,2,0.85,High
CUST_1400,389,2.0,60.0,67.1,0.0,9,6,114,503,0,3,0.9,High
CUST_1401,389,2.0,60.0,60.0,0.0,18,0,0,389,2,2,0.87,High
CUST_1402,389,2.0,60.0,60.0,0.0,19,0,0,389,3,2,0.85,High
CUST_1403,389,2.0,60.0,69.0,0.0,12,5,95,484,0,3,0.81,High
CUST_1404,389,2.0,60.0,50.8,9.2,2,0,0,389,0,0,0.05,Low
CUST_1405,389,2.0,60.0,60.0,0.0,13,0,0,389,4,2,0.85,High
CUST_1406,389,2.0,60.0,49.9,10.1,1,0,0,389,1,0,0.05,Low
CUST_1407,389,2.0,60.0,28.1,31.9,0,0,0,389,1,1,0.65,High
CUST_1408,389,2.0,60.0,60.0,0.0,18,0,0,389,2,2,0.87,High
CUST_1409,389,2.0,60.0,48.0,12.0,1,0,0,389,1,0,0.05,Low
CUST_1410,389,2.0,60.0,84.4,0.0,28,10,190,579,0,4,0.79,High
CUST_1411,389,2.0,60.0,39.1,20.9,0,0,0,389,0,1,0.71,High
CUST_1412,389,2.0,60.0,20.9,39.1,0,0,0,389,1,1,0.6,Medium
CUST_1413,389,2.0,60.0,82.5,0.0,29,8,152,541,0,4,0.91,High
CUST_1414,389,2.0,60.0,45.0,15.0,0,0,0,389,2,1,0.49,Medium
CUST_1415,389,2.0,60.0,46.5,13.5,1,0,0,389,1,0,0.04,Low
CUST_1416,389,2.0,60.0,54.1,5.9,0,0,0,389,0,0,0.08,Low
CUST_1417,389,2.0,60.0,60.0,0.0,21,0,0,389,2,2,0.8,High
CUST_1418,389,2.0,60.0,46.4,13.6,0,0,0,389,0,0,0.05,Low
CUST_1419,389,2.0,60.0,84.2,0.0,28,14,266,655,0,4,0.87,High
CUST_1420,389,2.0,60.0,52.4,7.6,0,0,0,389,1,0,0.04,Low
CUST_1421,389,2.0,60.0,55.0,5.0,2,0,0,389,1,0,0.04,Low
CUST_1422,389,2.0,60.0,75.4,0.0,23,9,171,560,0,4,0.92,High
CUST_1423,389,2.0,60.0,71.8,0.0,13,4,76,465,0,3,0.83,High
CUST_1424,389,2.0,60.0,69.5,0.0,8,5,95,484,0,3,0.85,High
CUST_1425,389,2.0,60.0,60.0,0.0,18,0,0,389,2,2,0.87,High
CUST_1426,389,2.0,60.0,21.0,39.0,0,0,0,389,2,1,0.64,Medium
CUST_1427,389,2.0,60.0,50.9,9.1,1,0,0,389,0,0,0.06,Low
CUST_1428,389,2.0,60.0,39.6,20.4,0,0,0,389,2,1,0.43,Medium
CUST_1429,389,2.0,60.0,50.3,9.7,0,0,0,389,0,0,0.06,Low
CUST_1430,389,2.0,60.0,49.8,10.2,1,0,0,389,1,0,0.05,Low
CUST_1431,389,2.0,60.0,60.0,0.0,17,0,0,389,4,2,0.85,High
CUST_1432,389,2.0,60.0,46.3,13.7,2,0,0,389,1,0,0.04,Low
CUST_1433,389,2.0,60.0,60.0,0.0,15,0,0,389,4,2,0.88,High
CUST_1434,389,2.0,60.0,31.5,28.5,0,0,0,389,0,1,0.66,High
CUST_1435,389,2.0,60.0,68.5,0.0,13,5,95,484,0,3,0.82,High
CUST_1436,389,2.0,60.0,80.3,0.0,22,11,209,598,0,4,0.83,High
CUST_1437,389,2.0,60.0,47.5,12.5,1,0,0,389,0,0,0.06,Low
CUST_1438,389,2.0,60.0,68.6,0.0,13,5,95,484,0,3,0.8,High
CUST_1439,389,2.0,60.0,34.6,25.4,0,0,0,389,1,1,0.66,High
CUST_1440,389,2.0,60.0,60.0,0.0,15,0,0,389,5,2,0.9,High
CUST_1441,389,2.0,60.0,43.7,16.3,0,0,0,389,0,1,0.58,Medium
CUST_1442,389,2.0,60.0,45.5,14.5,1,0,0,389,0,0,0.05,Low
CUST_1443,389,2.0,60.0,48.5,11.5,2,0,0,389,0,0,0.04,Low
CUST_1444,389,2.0,60.0,52.4,7.6,2,0,0,389,1,0,0.04,Low
CUST_1445,389,2.0,60.0,69.7,0.0,14,4,76,465,0,3,0.81,High
CUST_1446,389,2.0,60.0,46.3,13.7,0,0,0,389,0,0,0.05,Low
CUST_1447,389,2.0,60.0,84.4,0.0,25,7,133,522,0,4,0.9,High
CUST_1448,389,2.0,60.0,69.1,0.0,13,3,57,446,0,3,0.81,High
CUST_1449,389,2.0,60.0,70.8,0.0,11,4,76,465,0,3,0.82,High
CUST_1450,389,2.0,60.0,79.3,0.0,22,7,133,522,0,4,0.88,High
CUST_1451,389,2.0,60.0,75.5,0.0,27,7,133,522,0,4,0.9,High
CUST_1452,389,2.0,60.0,66.2,0.0,13,6,114,503,0,3,0.85,High
CUST_1453,389,2.0,60.0,78.2,0.0,28,8,152,541,0,4,0.9,High
CUST_1454,389,2.0,60.0,42.8,17.2,0,0,0,389,2,1,0.7,High
CUST_1455,389,2.0,60.0,46.6,13.4,0,0,0,389,1,0,0.04,Low
CUST_1456,389,2.0,60.0,67.2,0.0,10,3,57,446,0,3,0.88,High
CUST_1457,389,2.0,60.0,79.4,0.0,28,7,133,522,0,4,0.91,High
CUST_1458,389,2.0,60.0,60.0,0.0,18,0,0,389,4,2,0.87,High
CUST_1459,389,2.0,60.0,78.0,0.0,29,13,247,636,0,4,0.85,High
CUST_1460,389,2.0,60.0,60.0,0.0,15,0,0,389,5,2,0.9,High
CUST_1461,389,2.0,60.0,85.2,0.0,22,10,190,579,0,4,0.82,High
CUST_1462,389,2.0,60.0,45.9,14.1,0,0,0,389,0,0,0.06,Low
CUST_1463,389,2.0,60.0,39.9,20.1,0,0,0,389,2,1,0.43,Medium
CUST_1464,389,2.0,60.0,60.0,0.0,15,0,0,389,2,2,0.88,High
CUST_1465,389,2.0,60.0,54.2,5.8,0,0,0,389,1,0,0.06,Low
CUST_1466,389,2.0,60.0,60.0,0.0,17,0,0,389,3,2,0.84,High
CUST_1467,389,2.0,60.0,60.0,0.0,18,0,0,389,4,2,0.87,High
CUST_1468,389,2.0,60.0,49.6,10.4,2,0,0,389,0,0,0.04,Low
CUST_1469,389,2.0,60.0,77.5,0.0,25,14,266,655,0,4,0.94,High
CUST_1470,389,2.0,60.0,89.8,0.0,28,8,152,541,0,4,0.85,High
CUST_1471,389,2.0,60.0,65.7,0.0,10,5,95,484,0,3,0.88,High
CUST_1472,389,2.0,60.0,51.3,8.7,2,0,0,389,1,0,0.04,Low
CUST_1473,389,2.0,60.0,52.6,7.4,1,0,0,389,1,0,0.04,Low
CUST_1474,389,2.0,60.0,53.7,6.3,0,0,0,389,0,0,0.05,Low
CUST_1475,389,2.0,60.0,47.7,12.3,0,0,0,389,0,0,0.05,Low
CUST_1476,389,2.0,60.0,66.8,0.0,9,3,57,446,0,3,0.88,High
CUST_1477,389,2.0,60.0,49.6,10.4,0,0,0,389,1,0,0.04,Low
CUST_1478,389,2.0,60.0,89.7,0.0,23,12,228,617,0,4,0.71,High
CUST_1479,389,2.0,60.0,50.8,9.2,1,0,0,389,0,0,0.06,Low
CUST_1480,389,2.0,60.0,53.1,6.9,0,0,0,389,1,0,0.04,Low
CUST_1481,389,2.0,60.0,60.0,0.0,15,0,0,389,2,2,0.88,High
CUST_1482,389,2.0,60.0,69.4,0.0,12,5,95,484,0,3,0.81,High
CUST_1483,389,2.0,60.0,52.3,7.7,2,0,0,389,1,0,0.04,Low
CUST_1484,389,2.0,60.0,66.4,0.0,12,4,76,465,0,3,0.83,High
CUST_1485,389,2.0,60.0,49.2,10.8,0,0,0,389,0,0,0.05,Low
CUST_1486,389,2.0,60.0,87.3,0.0,22,8,152,541,0,4,0.84,High
CUST_1487,389,2.0,60.0,46.2,13.8,2,0,0,389,1,0,0.04,Low
CUST_1488,389,2.0,60.0,49.8,10.2,1,0,0,389,1,0,0.05,Low
CUST_1489,389,2.0,60.0,80.4,0.0,23,11,209,598,0,4,0.83,High
CUST_1490,389,2.0,60.0,50.8,9.2,2,0,0,389,0,0,0.05,Low
CUST_1491,389,2.0,60.0,60.0,0.0,19,0,0,389,2,2,0.86,High
CUST_1492,389,2.0,60.0,53.9,6.1,0,0,0,389,1,0,0.04,Low
CUST_1493,389,2.0,60.0,60.0,0.0,21,0,0,389,3,2,0.85,High
CUST_1494,389,2.0,60.0,45.2,14.8,1,0,0,389,0,0,0.08,Low
CUST_1495,389,2.0,60.0,52.4,7.6,1,0,0,389,1,0,0.04,Low
CUST_1496,389,2.0,60.0,77.9,0.0,29,7,133,522,0,4,0.91,High
CUST_1497,389,2.0,60.0,45.2,14.8,2,0,0,389,0,0,0.05,Low
CUST_1498,389,2.0,60.0,60.0,0.0,14,0,0,389,5,2,0.85,High
CUST_1499,389,2.0,60.0,70.2,0.0,8,5,95,484,0,3,0.84,High
CUST_1500,389,2.0,60.0,54.8,5.2,2,0,0,389,1,0,0.04,Low
CUST_1501,389,2.0,60.0,49.4,10.6,0,0,0,389,0,0,0.05,Low
CUST_1502,389,2.0,60.0,60.0,0.0,12,0,0,389,4,2,0.86,High
CUST_1503,389,2.0,60.0,25.1,34.9,0,0,0,389,1,1,0.57,Medium
CUST_1504,389,2.0,60.0,68.6,0.0,8,3,57,446,0,3,0.89,High
CUST_1505,389,2.0,60.0,87.0,0.0,27,8,152,541,0,4,0.89,High
CUST_1506,389,2.0,60.0,60.0,0.0,19,0,0,389,5,2,0.92,High
CUST_1507,389,2.0,60.0,26.1,33.9,0,0,0,389,1,1,0.59,Medium
CUST_1508,389,2.0,60.0,32.2,27.8,0,0,0,389,2,1,0.59,Medium
CUST_1509,389,2.0,60.0,81.8,0.0,29,8,152,541,0,4,0.91,High
CUST_1510,389,2.0,60.0,24.5,35.5,0,0,0,389,2,1,0.55,Medium
CUST_1511,389,2.0,60.0,49.1,10.9,0,0,0,389,1,0,0.04,Low
CUST_1512,389,2.0,60.0,32.9,27.1,0,0,0,389,2,1,0.6,Medium
CUST_1513,389,2.0,60.0,80.4,0.0,29,7,133,522,0,4,0.91,High
CUST_1514,389,2.0,60.0,27.7,32.3,0,0,0,389,0,1,0.64,Medium
CUST_1515,389,2.0,60.0,49.8,10.2,0,0,0,389,0,0,0.06,Low
CUST_1516,389,2.0,60.0,22.5,37.5,0,0,0,389,0,1,0.55,Medium
CUST_1517,389,2.0,60.0,54.9,5.1,2,0,0,389,1,0,0.04,Low
CUST_1518,389,2.0,60.0,60.0,0.0,14,0,0,389,5,2,0.85,High
CUST_1519,389,2.0,60.0,25.9,34.1,0,0,0,389,2,1,0.55,Medium
CUST_1520,389,2.0,60.0,52.0,8.0,2,0,0,389,1,0,0.04,Low
CUST_1521,389,2.0,60.0,87.9,0.0,29,8,152,541,0,4,0.77,High
CUST_1522,389,2.0,60.0,60.0,0.0,20,0,0,389,5,2,0.91,High
CUST_1523,389,2.0,60.0,60.0,0.0,21,0,0,389,3,2,0.85,High
CUST_1524,389,2.0,60.0,70.7,0.0,12,5,95,484,0,3,0.83,High
CUST_1525,389,2.0,60.0,39.3,20.7,0,0,0,389,0,1,0.71,High
CUST_1526,389,2.0,60.0,60.0,0.0,21,0,0,389,5,2,0.92,High
CUST_1527,389,2.0,60.0,66.5,0.0,13,4,76,465,0,3,0.83,High
CUST_1528,389,2.0,60.0,54.4,5.6,0,0,0,389,0,0,0.07,Low
CUST_1529,389,2.0,60.0,54.6,5.4,2,0,0,389,1,0,0.04,Low
CUST_1530,389,2.0,60.0,83.0,0.0,24,13,247,636,0,4,0.88,High
CUST_1531,389,2.0,60.0,65.1,0.0,9,5,95,484,0,3,0.88,High
CUST_1532,389,2.0,60.0,54.5,5.5,0,0,0,389,0,0,0.07,Low
CUST_1533,389,2.0,60.0,69.7,0.0,8,4,76,465,0,3,0.88,High
CUST_1534,389,2.0,60.0,48.2,11.8,2,0,0,389,0,0,0.04,Low
CUST_1535,389,2.0,60.0,78.2,0.0,29,7,133,522,0,4,0.91,High
CUST_1536,389,2.0,60.0,60.0,0.0,16,0,0,389,3,2,0.86,High
CUST_1537,389,2.0,60.0,53.0,7.0,2,0,0,389,1,0,0.04,Low
CUST_1538,389,2.0,60.0,31.4,28.6,0,0,0,389,1,1,0.68,High
CUST_1539,389,2.0,60.0,36.7,23.3,0,0,0,389,1,1,0.68,High
CUST_1540,389,2.0,60.0,45.0,15.0,0,0,0,389,1,0,0.15,Low
CUST_1541,389,2.0,60.0,65.6,0.0,11,3,57,446,0,3,0.86,High
CUST_1542,389,2.0,60.0,51.2,8.8,2,0,0,389,1,0,0.04,Low
CUST_1543,389,2.0,60.0,51.4,8.6,1,0,0,389,1,0,0.05,Low
CUST_1544,389,2.0,60.0,76.9,0.0,28,10,190,579,0,4,0.82,High
CUST_1545,389,2.0,60.0,49.3,10.7,1,0,0,389,1,0,0.05,Low
CUST_1546,389,2.0,60.0,83.7,0.0,22,7,133,522,0,4,0.87,High
CUST_1547,389,2.0,60.0,29.0,31.0,0,0,0,389,1,1,0.68,High
CUST_1548,389,2.0,60.0,53.5,6.5,2,0,0,389,1,0,0.05,Low
CUST_1549,389,2.0,60.0,41.2,18.8,0,0,0,389,2,1,0.62,Medium
CUST_1550,389,2.0,60.0,60.0,0.0,17,0,0,389,2,2,0.85,High
CUST_1551,389,2.0,60.0,84.1,0.0,23,10,190,579,0,4,0.83,High
CUST_1552,389,2.0,60.0,86.6,0.0,24,9,171,560,0,4,0.92,High
CUST_1553,389,2.0,60.0,49.5,10.5,0,0,0,389,1,0,0.04,Low
CUST_1554,389,2.0,60.0,79.4,0.0,27,10,190,579,0,4,0.8,High
CUST_1555,389,2.0,60.0,60.0,0.0,15,0,0,389,5,2,0.9,High
CUST_1556,389,2.0,60.0,49.6,10.4,0,0,0,389,1,0,0.04,Low
CUST_1557,389,2.0,60.0,60.0,0.0,17,0,0,389,4,2,0.85,High
CUST_1558,389,2.0,60.0,52.2,7.8,0,0,0,389,1,0,0.04,Low
CUST_1559,389,2.0,60.0,60.0,0.0,21,0,0,389,2,2,0.8,High
CUST_1560,389,2.0,60.0,80.3,0.0,23,13,247,636,0,4,0.88,High
CUST_1561,389,2.0,60.0,76.9,0.0,22,12,228,617,0,4,0.89,High
CUST_1562,389,2.0,60.0,47.0,13.0,0,0,0,389,0,0,0.05,Low
CUST_1563,389,2.0,60.0,54.2,5.8,1,0,0,389,1,0,0.05,Low
CUST_1564,389,2.0,60.0,69.6,0.0,11,4,76,465,0,3,0.83,High
CUST_1565,389,2.0,60.0,46.1,13.9,2,0,0,389,0,0,0.05,Low
CUST_1566,389,2.0,60.0,70.5,0.0,11,4,76,465,0,3,0.83,High
CUST_1567,389,2.0,60.0,47.8,12.2,0,0,0,389,0,0,0.05,Low
CUST_1568,389,2.0,60.0,21.9,38.1,0,0,0,389,1,1,0.57,Medium
CUST_1569,389,2.0,60.0,60.0,0.0,17,0,0,389,3,2,0.84,High
CUST_1570,389,2.0,60.0,68.7,0.0,11,6,114,503,0,3,0.87,High
CUST_1571,389,2.0,60.0,65.8,0.0,9,5,95,484,0,3,0.88,High
CUST_1572,389,2.0,60.0,49.0,11.0,0,0,0,389,0,0,0.07,Low
CUST_1573,389,2.0,60.0,60.0,0.0,14,0,0,389,2,2,0.88,High
CUST_1574,389,2.0,60.0,37.0,23.0,0,0,0,389,0,1,0.67,High
CUST_1575,389,2.0,60.0,66.0,0.0,13,3,57,446,0,3,0.84,High
CUST_1576,389,2.0,60.0,47.5,12.5,0,0,0,389,0,0,0.06,Low
CUST_1577,389,2.0,60.0,30.2,29.8,0,0,0,389,2,1,0.63,Medium
CUST_1578,389,2.0,60.0,60.0,0.0,13,0,0,389,2,2,0.88,High
CUST_1579,389,2.0,60.0,48.7,11.3,2,0,0,389,1,0,0.04,Low
CUST_1580,389,2.0,60.0,53.8,6.2,0,0,0,389,1,0,0.04,Low
CUST_1581,389,2.0,60.0,60.0,0.0,12,0,0,389,5,2,0.9,High
CUST_1582,389,2.0,60.0,75.3,0.0,22,14,266,655,0,4,0.95,High
CUST_1583,389,2.0,60.0,46.4,13.6,1,0,0,389,1,0,0.04,Low
CUST_1584,389,2.0,60.0,60.0,0.0,13,0,0,389,5,2,0.84,High
CUST_1585,389,2.0,60.0,60.0,0.0,17,0,0,389,5,2,0.85,High
CUST_1586,389,2.0,60.0,66.5,0.0,11,6,114,503,0,3,0.88,High
CUST_1587,389,2.0,60.0,43.0,17.0,0,0,0,389,1,1,0.67,High
CUST_1588,389,2.0,60.0,71.5,0.0,10,4,76,465,0,3,0.89,High
